index,x,y,z
13079,-1.2807,-2.2596,16.107
13080,-1.3223,-2.3157,15.939
13081,-1.3646,-2.3747,15.774
13082,-1.4098,-2.4397,15.603
13083,-1.4559,-2.508,15.436
13084,-1.5031,-2.5797,15.271
13085,-1.5514,-2.6548,15.109
13086,-1.6035,-2.7376,14.942
13087,-1.6571,-2.8243,14.779
13088,-1.7122,-2.9153,14.619
13089,-1.7691,-3.0105,14.462
13090,-1.8307,-3.1152,14.302
13091,-1.8945,-3.2249,14.146
13092,-1.9606,-3.3399,13.994
13093,-2.0292,-3.4604,13.846
13094,-2.1036,-3.5924,13.695
13095,-2.1811,-3.7309,13.55
13096,-2.2618,-3.876,13.41
13097,-2.3459,-4.0281,13.275
13098,-2.4374,-4.1945,13.14
13099,-2.5329,-4.369,13.011
13100,-2.6328,-4.5521,12.888
13101,-2.7372,-4.744,12.773
13102,-2.851,-4.9536,12.66
13103,-2.9702,-5.1737,12.555
13104,-3.0952,-5.4047,12.46
13105,-3.2262,-5.6469,12.373
13106,-3.3697,-5.9123,12.293
13107,-3.5205,-6.191,12.224
13108,-3.6788,-6.4834,12.168
13109,-3.8451,-6.79,12.125
13110,-4.0303,-7.1308,12.095
13111,-4.2253,-7.4885,12.083
13112,-4.4305,-7.8636,12.089
13113,-4.6463,-8.2564,12.115
13114,-4.8988,-8.7134,12.17
13115,-5.1654,-9.1929,12.255
13116,-5.4468,-9.6947,12.373
13117,-5.7435,-10.219,12.526
13118,-6.0459,-10.747,12.711
13119,-6.3634,-11.295,12.937
13120,-6.6962,-11.862,13.205
13121,-7.0444,-12.444,13.521
13122,-7.3766,-12.99,13.854
13123,-7.7216,-13.546,14.232
13124,-8.0792,-14.108,14.659
13125,-8.4488,-14.675,15.137
13126,-8.8111,-15.214,15.641
13127,-9.1832,-15.748,16.197
13128,-9.5641,-16.275,16.805
13129,-9.9527,-16.788,17.469
13130,-10.359,-17.296,18.209
13131,-10.77,-17.778,19.009
13132,-11.184,-18.226,19.868
13133,-11.599,-18.632,20.786
13134,-11.964,-18.95,21.644
13135,-12.325,-19.224,22.544
13136,-12.681,-19.448,23.484
13137,-13.029,-19.616,24.458
13138,-13.323,-19.712,25.331
13139,-13.607,-19.759,26.223
13140,-13.879,-19.751,27.131
13141,-14.138,-19.688,28.049
13142,-14.351,-19.585,28.852
13143,-14.55,-19.437,29.657
13144,-14.735,-19.242,30.457
13145,-14.905,-19,31.25
13146,-15.049,-18.729,31.985
13147,-15.177,-18.417,32.705
13148,-15.289,-18.064,33.408
13149,-15.383,-17.671,34.09
13150,-15.457,-17.249,34.733
13151,-15.512,-16.793,35.349
13152,-15.549,-16.303,35.935
13153,-15.567,-15.782,36.489
13154,-15.565,-15.264,36.981
13155,-15.546,-14.722,37.44
13156,-15.509,-14.16,37.863
13157,-15.454,-13.58,38.251
13158,-15.388,-13.037,38.572
13159,-15.307,-12.485,38.861
13160,-15.212,-11.923,39.117
13161,-15.102,-11.356,39.341
13162,-14.985,-10.816,39.523
13163,-14.856,-10.274,39.676
13164,-14.715,-9.7327,39.799
13165,-14.563,-9.1931,39.895
13166,-14.403,-8.6722,39.96
13167,-14.234,-8.1562,40
13168,-14.055,-7.6466,40.014
13169,-13.867,-7.1447,40.005
13170,-13.672,-6.6567,39.972
13171,-13.469,-6.1785,39.917
13172,-13.258,-5.7112,39.84
13173,-13.041,-5.2556,39.744
13174,-12.816,-4.8112,39.628
13175,-12.585,-4.3801,39.494
13176,-12.349,-3.963,39.342
13177,-12.108,-3.5603,39.175
13178,-11.859,-3.1674,38.991
13179,-11.607,-2.7901,38.792
13180,-11.351,-2.4286,38.581
13181,-11.092,-2.0831,38.358
13182,-10.826,-1.7473,38.12
13183,-10.558,-1.4282,37.872
13184,-10.289,-1.1257,37.615
13185,-10.019,-0.83954,37.35
13186,-9.745,-0.56541,37.074
13187,-9.4709,-0.30763,36.793
13188,-9.1976,-0.065832,36.506
13189,-8.9254,0.16039,36.215
13190,-8.6527,0.3731,35.918
13191,-8.3819,0.57094,35.619
13192,-8.1136,0.75445,35.318
13193,-7.848,0.92416,35.015
13194,-7.5276,1.1136,34.644
13195,-7.2122,1.2844,34.274
13196,-6.9024,1.4375,33.904
13197,-6.5986,1.5741,33.536
13198,-6.2041,1.7319,33.049
13199,-5.8215,1.8647,32.567
13200,-5.4514,1.9749,32.092
13201,-5.0942,2.0646,31.624
13202,-4.7616,2.1341,31.179
13203,-4.4415,2.1883,30.741
13204,-4.134,2.2291,30.311
13205,-3.8391,2.2582,29.889
13206,-3.569,2.2762,29.492
13207,-3.3102,2.2861,29.103
13208,-3.0626,2.289,28.722
13209,-2.826,2.2858,28.347
13210,-2.5899,2.277,27.963
13211,-2.3653,2.2636,27.586
13212,-2.1518,2.2466,27.216
13213,-1.949,2.2266,26.853
13214,-1.7419,2.2028,26.469
13215,-1.5463,2.1772,26.093
13216,-1.3617,2.1507,25.725
13217,-1.1877,2.1238,25.363
13218,-1.037,2.0994,25.038
13219,-0.89424,2.0756,24.719
13220,-0.7591,2.0527,24.404
13221,-0.63115,2.031,24.095
13222,-0.52892,2.0138,23.84
13223,-0.43127,1.9979,23.587
13224,-0.33796,1.9832,23.339
13225,-0.2488,1.97,23.093
13226,-0.16956,1.959,22.868
13227,-0.093525,1.9494,22.646
13228,-0.020535,1.9411,22.426
13229,0.049573,1.9344,22.21
13230,0.11616,1.9292,21.998
13231,0.18024,1.9255,21.789
13232,0.24195,1.9234,21.582
13233,0.30143,1.9229,21.377
13234,0.35876,1.9239,21.175
13235,0.41414,1.9266,20.976
13236,0.46768,1.931,20.778
13237,0.51951,1.9371,20.583
13238,0.57009,1.9449,20.389
13239,0.61918,1.9544,20.197
13240,0.66689,1.9657,20.008
13241,0.71334,1.9788,19.82
13242,0.75918,1.9939,19.633
13243,0.80395,2.0108,19.447
13244,0.84774,2.0296,19.264
13245,0.89067,2.0502,19.083
13246,0.93352,2.0732,18.901
13247,0.97567,2.0981,18.722
13248,1.0172,2.125,18.544
13249,1.0583,2.154,18.369
13250,1.1002,2.186,18.191
13251,1.1418,2.2201,18.015
13252,1.1831,2.2565,17.841
13253,1.2243,2.2952,17.67
13254,1.2676,2.3383,17.492
13255,1.3109,2.384,17.316
13256,1.3544,2.4323,17.144
13257,1.3981,2.4832,16.973
13258,1.4444,2.5396,16.798
13259,1.4911,2.599,16.624
13260,1.5384,2.6616,16.454
13261,1.5865,2.7272,16.287
13262,1.6378,2.7997,16.114
13263,1.6901,2.8758,15.945
13264,1.7435,2.9557,15.778
13265,1.7982,3.0395,15.615
13266,1.857,3.1316,15.448
13267,1.9175,3.2283,15.284
13268,1.9797,3.3296,15.125
13269,2.0438,3.4357,14.969
13270,2.1133,3.5523,14.81
13271,2.1851,3.6745,14.655
13272,2.2595,3.8025,14.505
13273,2.3366,3.9365,14.36
13274,2.4205,4.0836,14.213
13275,2.5077,4.2377,14.072
13276,2.5984,4.3992,13.936
13277,2.6929,4.5683,13.807
13278,2.7959,4.7536,13.679
13279,2.9035,4.948,13.558
13280,3.0159,5.1516,13.445
13281,3.1333,5.3648,13.339
13282,3.262,5.5989,13.239
13283,3.3967,5.8444,13.148
13284,3.5379,6.1016,13.067
13285,3.6857,6.371,12.999
13286,3.8493,6.6689,12.939
13287,4.0211,6.9813,12.894
13288,4.2015,7.3084,12.864
13289,4.3908,7.6508,12.851
13290,4.6062,8.039,12.858
13291,4.833,8.4456,12.887
13292,5.0716,8.8709,12.942
13293,5.3225,9.315,13.023
13294,5.6091,9.8179,13.145
13295,5.911,10.342,13.304
13296,6.2286,10.887,13.505
13297,6.5623,11.452,13.75
13298,6.8804,11.981,14.016
13299,7.212,12.524,14.325
13300,7.557,13.077,14.681
13301,7.9151,13.639,15.086
13302,8.262,14.168,15.514
13303,8.6195,14.699,15.99
13304,8.9871,15.227,16.517
13305,9.3636,15.747,17.098
13306,9.7468,16.253,17.73
13307,10.136,16.742,18.419
13308,10.531,17.206,19.164
13309,10.929,17.641,19.965
13310,11.301,18.012,20.762
13311,11.672,18.345,21.606
13312,12.04,18.634,22.495
13313,12.402,18.871,23.425
13314,12.716,19.034,24.284
13315,13.023,19.147,25.17
13316,13.319,19.207,26.077
13317,13.602,19.209,27.002
13318,13.829,19.164,27.791
13319,14.044,19.074,28.585
13320,14.246,18.937,29.381
13321,14.433,18.753,30.173
13322,14.592,18.541,30.897
13323,14.735,18.287,31.613
13324,14.863,17.993,32.315
13325,14.975,17.658,33
13326,15.066,17.294,33.649
13327,15.141,16.894,34.275
13328,15.197,16.459,34.875
13329,15.235,15.992,35.447
13330,15.253,15.507,35.974
13331,15.253,14.996,36.468
13332,15.235,14.46,36.929
13333,15.197,13.903,37.353
13334,15.147,13.386,37.703
13335,15.082,12.855,38.021
13336,15.001,12.313,38.308
13337,14.906,11.763,38.561
13338,14.803,11.243,38.769
13339,14.688,10.718,38.948
13340,14.56,10.192,39.097
13341,14.42,9.6663,39.218
13342,14.274,9.1597,39.308
13343,14.117,8.6563,39.372
13344,13.951,8.1578,39.41
13345,13.774,7.6654,39.424
13346,13.592,7.1868,39.414
13347,13.4,6.7168,39.381
13348,13.201,6.2563,39.326
13349,12.994,5.8064,39.251
13350,12.78,5.367,39.155
13351,12.56,4.9399,39.041
13352,12.334,4.5258,38.909
13353,12.103,4.1252,38.761
13354,11.864,3.7334,38.594
13355,11.62,3.3563,38.413
13356,11.373,2.9945,38.218
13357,11.122,2.6481,38.01
13358,10.863,2.3096,37.785
13359,10.602,1.9875,37.55
13360,10.34,1.6817,37.305
13361,10.076,1.392,37.051
13362,9.8042,1.1111,36.782
13363,9.5326,0.84678,36.506
13364,9.2614,0.59881,36.225
13365,8.9913,0.36678,35.938
13366,8.7183,0.14698,35.642
13367,8.4472,-0.057307,35.343
13368,8.1785,-0.24662,35.041
13369,7.9125,-0.42151,34.737
13370,7.618,-0.60106,34.395
13371,7.3279,-0.76408,34.052
13372,7.0425,-0.91141,33.709
13373,6.7622,-1.0439,33.367
13374,6.4267,-1.1871,32.95
13375,6.0999,-1.3109,32.536
13376,5.7821,-1.4169,32.126
13377,5.4736,-1.5066,31.72
13378,5.1338,-1.5908,31.263
13379,4.8068,-1.6576,30.812
13380,4.4928,-1.709,30.369
13381,4.1918,-1.7468,29.933
13382,3.9212,-1.7713,29.531
13383,3.6619,-1.7866,29.136
13384,3.4139,-1.7938,28.747
13385,3.177,-1.794,28.365
13386,2.9436,-1.7879,27.977
13387,2.7215,-1.7765,27.596
13388,2.5105,-1.7605,27.222
13389,2.3103,-1.741,26.855
13390,2.1088,-1.7171,26.471
13391,1.9187,-1.6907,26.095
13392,1.7394,-1.6626,25.726
13393,1.5704,-1.6334,25.364
13394,1.4271,-1.6067,25.044
13395,1.2913,-1.5799,24.728
13396,1.1629,-1.5534,24.418
13397,1.0414,-1.5274,24.113
13398,0.93425,-1.5039,23.833
13399,0.83255,-1.4813,23.557
13400,0.73604,-1.4596,23.284
13401,0.64446,-1.4391,23.016
13402,0.56822,-1.4222,22.784
13403,0.49539,-1.4063,22.555
13404,0.4258,-1.3915,22.328
13405,0.35928,-1.3778,22.105
13406,0.29704,-1.3656,21.888
13407,0.23745,-1.3545,21.674
13408,0.18038,-1.3447,21.462
13409,0.12569,-1.336,21.253
13410,0.073347,-1.3287,21.046
13411,0.02312,-1.3226,20.842
13412,-0.025108,-1.3178,20.64
13413,-0.071456,-1.3143,20.44
13414,-0.11632,-1.3121,20.24
13415,-0.15951,-1.3113,20.043
13416,-0.20113,-1.3118,19.849
13417,-0.24129,-1.3137,19.656
13418,-0.28057,-1.317,19.463
13419,-0.31856,-1.3218,19.272
13420,-0.35536,-1.3279,19.083
13421,-0.39107,-1.3355,18.896
13422,-0.42635,-1.3447,18.708
13423,-0.46069,-1.3553,18.522
13424,-0.49418,-1.3675,18.339
13425,-0.5269,-1.3811,18.157
13426,-0.55959,-1.3966,17.974
13427,-0.59167,-1.4137,17.792
13428,-0.6232,-1.4324,17.613
13429,-0.65428,-1.4527,17.436
13430,-0.6857,-1.4752,17.257
13431,-0.7168,-1.4994,17.08
13432,-0.74767,-1.5253,16.905
13433,-0.77838,-1.553,16.732
13434,-0.80978,-1.5832,16.557
13435,-0.84118,-1.6153,16.384
13436,-0.87264,-1.6494,16.213
13437,-0.90425,-1.6854,16.045
13438,-0.93692,-1.7245,15.874
13439,-0.96989,-1.7657,15.705
13440,-1.0032,-1.8092,15.539
13441,-1.0371,-1.8548,15.375
13442,-1.0726,-1.9045,15.208
13443,-1.1087,-1.9566,15.044
13444,-1.1456,-2.0114,14.881
13445,-1.1833,-2.0688,14.722
13446,-1.224,-2.1322,14.556
13447,-1.2657,-2.1986,14.393
13448,-1.3086,-2.2683,14.234
13449,-1.3527,-2.3414,14.076
13450,-1.4005,-2.4217,13.915
13451,-1.4498,-2.5059,13.756
13452,-1.5009,-2.5942,13.6
13453,-1.5538,-2.6867,13.448
13454,-1.6112,-2.7882,13.293
13455,-1.6708,-2.8946,13.141
13456,-1.7328,-3.0062,12.992
13457,-1.7974,-3.1233,12.848
13458,-1.8675,-3.2511,12.702
13459,-1.9406,-3.3852,12.561
13460,-2.017,-3.5261,12.424
13461,-2.0968,-3.6738,12.291
13462,-2.1832,-3.8346,12.16
13463,-2.2738,-4.0035,12.034
13464,-2.3687,-4.181,11.914
13465,-2.4682,-4.3673,11.799
13466,-2.5759,-4.5696,11.688
13467,-2.6891,-4.7822,11.585
13468,-2.8078,-5.0056,11.489
13469,-2.9326,-5.2404,11.401
13470,-3.0683,-5.4958,11.32
13471,-3.2111,-5.7644,11.249
13472,-3.3612,-6.0467,11.188
13473,-3.5191,-6.3433,11.14
13474,-3.6933,-6.6698,11.103
13475,-3.8769,-7.013,11.081
13476,-4.0702,-7.3737,11.075
13477,-4.2739,-7.7522,11.087
13478,-4.5072,-8.1841,11.122
13479,-4.7538,-8.6381,11.182
13480,-5.0142,-9.1146,11.269
13481,-5.289,-9.6137,11.387
13482,-5.5833,-10.144,11.54
13483,-5.8936,-10.697,11.731
13484,-6.2201,-11.273,11.963
13485,-6.5634,-11.869,12.239
13486,-6.8891,-12.427,12.531
13487,-7.2288,-13,12.867
13488,-7.5824,-13.585,13.249
13489,-7.9498,-14.179,13.681
13490,-8.3049,-14.741,14.132
13491,-8.6713,-15.304,14.632
13492,-9.0484,-15.867,15.184
13493,-9.4356,-16.425,15.789
13494,-9.8262,-16.966,16.44
13495,-10.225,-17.492,17.148
13496,-10.629,-17.997,17.912
13497,-11.039,-18.476,18.735
13498,-11.447,-18.917,19.606
13499,-11.856,-19.319,20.533
13500,-12.263,-19.673,21.514
13501,-12.666,-19.972,22.545
13502,-13.014,-20.183,23.488
13503,-13.354,-20.34,24.464
13504,-13.684,-20.439,25.468
13505,-14.001,-20.475,26.495
13506,-14.258,-20.453,27.377
13507,-14.503,-20.38,28.267
13508,-14.734,-20.255,29.161
13509,-14.95,-20.077,30.055
13510,-15.132,-19.867,30.863
13511,-15.299,-19.611,31.662
13512,-15.45,-19.31,32.45
13513,-15.583,-18.962,33.222
13514,-15.694,-18.586,33.945
13515,-15.788,-18.17,34.646
13516,-15.863,-17.714,35.322
13517,-15.919,-17.222,35.969
13518,-15.955,-16.701,36.576
13519,-15.971,-16.149,37.15
13520,-15.967,-15.568,37.686
13521,-15.943,-14.96,38.184
13522,-15.904,-14.394,38.597
13523,-15.848,-13.812,38.975
13524,-15.776,-13.216,39.318
13525,-15.687,-12.609,39.625
13526,-15.591,-12.037,39.878
13527,-15.48,-11.46,40.099
13528,-15.356,-10.879,40.289
13529,-15.219,-10.297,40.447
13530,-15.076,-9.7379,40.57
13531,-14.921,-9.1815,40.664
13532,-14.754,-8.6289,40.73
13533,-14.578,-8.0819,40.769
13534,-14.394,-7.5521,40.781
13535,-14.202,-7.0304,40.769
13536,-14.001,-6.518,40.733
13537,-13.791,-6.0159,40.674
13538,-13.575,-5.5277,40.593
13539,-13.352,-5.0517,40.492
13540,-13.122,-4.5888,40.372
13541,-12.885,-4.1396,40.234
13542,-12.642,-3.7024,40.077
13543,-12.394,-3.2803,39.904
13544,-12.142,-2.8737,39.716
13545,-11.885,-2.4829,39.514
13546,-11.622,-2.1039,39.297
13547,-11.356,-1.7415,39.068
13548,-11.088,-1.3957,38.828
13549,-10.818,-1.0664,38.579
13550,-10.544,-0.7513,38.319
13551,-10.27,-0.45276,38.051
13552,-9.9945,-0.17057,37.777
13553,-9.7194,0.095569,37.497
13554,-9.453,0.33882,37.22
13555,-9.1873,0.56761,36.94
13556,-8.9229,0.78232,36.657
13557,-8.6599,0.98335,36.371
13558,-8.3504,1.2047,36.03
13559,-8.0439,1.4082,35.687
13560,-7.741,1.5947,35.343
13561,-7.442,1.7648,35
13562,-7.0357,1.9748,34.526
13563,-6.6385,2.1575,34.055
13564,-6.2513,2.3149,33.588
13565,-5.8746,2.4491,33.127
13566,-5.4617,2.5758,32.613
13567,-5.0636,2.6784,32.108
13568,-4.6805,2.7596,31.612
13569,-4.3127,2.822,31.127
13570,-4.0033,2.8631,30.71
13571,-3.7058,2.893,30.302
13572,-3.42,2.9133,29.901
13573,-3.1459,2.9252,29.509
13574,-2.884,2.9298,29.125
13575,-2.6334,2.9283,28.75
13576,-2.3937,2.9217,28.382
13577,-2.1648,2.9109,28.021
13578,-1.929,2.8954,27.639
13579,-1.705,2.877,27.265
13580,-1.4923,2.8564,26.899
13581,-1.2905,2.8343,26.541
13582,-1.0903,2.8105,26.174
13583,-0.9011,2.7867,25.814
13584,-0.72221,2.7633,25.462
13585,-0.55315,2.741,25.117
13586,-0.41815,2.7233,24.832
13587,-0.2894,2.7071,24.551
13588,-0.16658,2.6923,24.276
13589,-0.04938,2.6793,24.004
13590,0.048268,2.6696,23.772
13591,0.14209,2.6614,23.542
13592,0.23229,2.6548,23.316
13593,0.31904,2.6499,23.093
13594,0.40051,2.6469,22.878
13595,0.47906,2.6457,22.666
13596,0.55485,2.6463,22.456
13597,0.62804,2.6488,22.25
13598,0.69824,2.6531,22.047
13599,0.76619,2.6594,21.848
13600,0.83203,2.6677,21.65
13601,0.89591,2.6779,21.455
13602,0.95808,2.6902,21.263
13603,1.0185,2.7046,21.072
13604,1.0774,2.721,20.884
13605,1.1349,2.7396,20.699
13606,1.193,2.761,20.51
13607,1.2497,2.7848,20.323
13608,1.3054,2.8109,20.138
13609,1.36,2.8393,19.956
13610,1.4164,2.8718,19.768
13611,1.4719,2.9069,19.583
13612,1.5267,2.9446,19.4
13613,1.5809,2.9851,19.22
13614,1.6371,3.0305,19.034
13615,1.693,3.0789,18.851
13616,1.7487,3.1304,18.671
13617,1.8043,3.185,18.494
13618,1.8625,3.2456,18.313
13619,1.9209,3.3097,18.134
13620,1.9796,3.3774,17.959
13621,2.0387,3.4488,17.787
13622,2.1013,3.5276,17.61
13623,2.1647,3.6105,17.437
13624,2.2291,3.6977,17.268
13625,2.2945,3.7891,17.103
13626,2.3645,3.8899,16.935
13627,2.4359,3.9956,16.77
13628,2.5091,4.1064,16.61
13629,2.584,4.2224,16.455
13630,2.6649,4.3501,16.297
13631,2.7481,4.4838,16.145
13632,2.8339,4.6237,15.998
13633,2.9224,4.7699,15.857
13634,3.0187,4.9309,15.716
13635,3.1184,5.0993,15.581
13636,3.2216,5.2754,15.453
13637,3.3288,5.4593,15.333
13638,3.4461,5.6621,15.215
13639,3.5681,5.8741,15.106
13640,3.6952,6.0956,15.006
13641,3.8274,6.3268,14.917
13642,3.9737,6.583,14.834
13643,4.1263,6.8506,14.764
13644,4.2857,7.13,14.707
13645,4.4521,7.4213,14.665
13646,4.6393,7.7485,14.636
13647,4.8354,8.09,14.627
13648,5.0406,8.4458,14.638
13649,5.2552,8.8159,14.671
13650,5.5084,9.2497,14.737
13651,5.7744,9.7011,14.834
13652,6.0533,10.17,14.966
13653,6.3455,10.654,15.135
13654,6.6461,11.146,15.341
13655,6.9597,11.65,15.589
13656,7.2862,12.165,15.881
13657,7.6254,12.688,16.221
13658,7.955,13.184,16.587
13659,8.2948,13.681,16.999
13660,8.6444,14.176,17.46
13661,9.0029,14.665,17.972
13662,9.3666,15.139,18.534
13663,9.7366,15.598,19.148
13664,10.112,16.035,19.816
13665,10.489,16.444,20.538
13666,10.835,16.788,21.243
13667,11.18,17.097,21.991
13668,11.521,17.367,22.78
13669,11.857,17.592,23.607
13670,12.148,17.749,24.367
13671,12.432,17.862,25.152
13672,12.705,17.927,25.957
13673,12.967,17.943,26.778
13674,13.179,17.914,27.487
13675,13.38,17.845,28.2
13676,13.569,17.734,28.915
13677,13.744,17.581,29.628
13678,13.893,17.401,30.283
13679,14.028,17.184,30.929
13680,14.148,16.93,31.565
13681,14.252,16.639,32.185
13682,14.339,16.32,32.775
13683,14.409,15.968,33.345
13684,14.462,15.584,33.892
13685,14.498,15.17,34.414
13686,14.515,14.737,34.898
13687,14.515,14.278,35.352
13688,14.497,13.797,35.775
13689,14.46,13.296,36.165
13690,14.412,12.83,36.485
13691,14.35,12.352,36.777
13692,14.273,11.864,37.039
13693,14.182,11.368,37.27
13694,14.083,10.898,37.459
13695,13.973,10.425,37.621
13696,13.851,9.9503,37.756
13697,13.718,9.4757,37.864
13698,13.578,9.0176,37.944
13699,13.429,8.5627,37.999
13700,13.27,8.1122,38.031
13701,13.102,7.6675,38.039
13702,12.927,7.2342,38.025
13703,12.745,6.8088,37.99
13704,12.555,6.3925,37.934
13705,12.358,5.986,37.859
13706,12.153,5.5877,37.764
13707,11.943,5.201,37.652
13708,11.728,4.8265,37.523
13709,11.507,4.4649,37.378
13710,11.278,4.1093,37.214
13711,11.045,3.7679,37.037
13712,10.808,3.441,36.846
13713,10.57,3.1288,36.643
13714,10.32,2.8214,36.422
13715,10.069,2.5299,36.189
13716,9.8173,2.2542,35.948
13717,9.5648,1.9941,35.698
13718,9.3009,1.7388,35.428
13719,9.0376,1.5,35.152
13720,8.7754,1.2774,34.87
13721,8.5148,1.0705,34.582
13722,8.2435,0.86976,34.276
13723,7.9751,0.68519,33.966
13724,7.7099,0.51618,33.653
13725,7.4485,0.36207,33.338
13726,7.1826,0.21769,33.011
13727,6.9214,0.087724,32.684
13728,6.6654,-0.028615,32.356
13729,6.4148,-0.1321,32.029
13730,6.1314,-0.23702,31.652
13731,5.856,-0.3269,31.276
13732,5.5889,-0.40289,30.903
13733,5.3302,-0.46612,30.533
13734,5.0536,-0.52258,30.127
13735,4.7878,-0.56606,29.726
13736,4.5328,-0.59788,29.33
13737,4.2887,-0.61928,28.939
13738,4.048,-0.63165,28.541
13739,3.8188,-0.6353,28.149
13740,3.6008,-0.63133,27.763
13741,3.3938,-0.62071,27.383
13742,3.1847,-0.60306,26.983
13743,2.9876,-0.57985,26.591
13744,2.8021,-0.55198,26.205
13745,2.6279,-0.52025,25.825
13746,2.4838,-0.48974,25.497
13747,2.3478,-0.45722,25.173
13748,2.2195,-0.42306,24.854
13749,2.0988,-0.38759,24.54
13750,1.9961,-0.35472,24.261
13751,1.899,-0.32122,23.984
13752,1.8074,-0.28725,23.712
13753,1.7209,-0.25297,23.443
13754,1.6428,-0.21993,23.188
13755,1.5692,-0.18682,22.936
13756,1.4997,-0.15371,22.687
13757,1.4344,-0.12068,22.441
13758,1.3742,-0.088424,22.203
13759,1.3175,-0.056343,21.967
13760,1.2643,-0.024478,21.734
13761,1.2145,0.0071416,21.504
13762,1.1681,0.038295,21.278
13763,1.1247,0.069173,21.054
13764,1.0843,0.099768,20.833
13765,1.0465,0.13008,20.614
13766,1.0114,0.16018,20.397
13767,0.97876,0.19001,20.182
13768,0.94857,0.21957,19.97
13769,0.9207,0.24889,19.76
13770,0.89551,0.27746,19.556
13771,0.87237,0.30583,19.354
13772,0.8512,0.33403,19.155
13773,0.83192,0.36208,18.957
13774,0.81428,0.3903,18.76
13775,0.79841,0.41844,18.565
13776,0.78424,0.44651,18.371
13777,0.77171,0.47456,18.18
13778,0.7605,0.50332,17.987
13779,0.75088,0.53213,17.795
13780,0.74278,0.56104,17.606
13781,0.73615,0.59009,17.419
13782,0.7308,0.62021,17.228
13783,0.72691,0.65057,17.039
13784,0.72442,0.68123,16.853
13785,0.7233,0.71223,16.669
13786,0.72352,0.74479,16.48
13787,0.72512,0.77784,16.294
13788,0.72806,0.81144,16.11
13789,0.73232,0.84566,15.928
13790,0.73812,0.88211,15.74
13791,0.7453,0.91936,15.555
13792,0.75382,0.95751,15.372
13793,0.76367,0.99663,15.192
13794,0.77541,1.0388,15.005
13795,0.78859,1.0822,14.821
13796,0.80319,1.1269,14.639
13797,0.81922,1.1731,14.46
13798,0.83802,1.2244,14.27
13799,0.85849,1.2776,14.083
13800,0.88062,1.3329,13.9
13801,0.90446,1.3903,13.719
13802,0.93247,1.4557,13.524
13803,0.96258,1.5241,13.333
13804,0.99484,1.5956,13.146
13805,1.0293,1.6705,12.962
13806,1.0697,1.7568,12.764
13807,1.113,1.8478,12.57
13808,1.1593,1.9436,12.381
13809,1.2086,2.0447,12.195
13810,1.267,2.1632,11.996
13811,1.3295,2.2891,11.801
13812,1.3964,2.4228,11.612
13813,1.4679,2.5651,11.429
13814,1.5416,2.7108,11.259
13815,1.62,2.8655,11.094
13816,1.7036,3.0298,10.934
13817,1.7926,3.2043,10.782
13818,1.8798,3.3751,10.646
13819,1.9722,3.5556,10.517
13820,2.07,3.7465,10.394
13821,2.1735,3.9484,10.278
13822,2.2803,4.1561,10.171
13823,2.3931,4.3755,10.071
13824,2.5122,4.607,9.9794
13825,2.6382,4.8513,9.8956
13826,2.7714,5.1094,9.8206
13827,2.9121,5.3816,9.755
13828,3.0607,5.6687,9.6998
13829,3.2176,5.9713,9.6556
13830,3.3874,6.2982,9.6229
13831,3.567,6.6429,9.6041
13832,3.7566,7.006,9.6004
13833,3.957,7.3883,9.6132
13834,4.1827,7.8174,9.6468
13835,4.4218,8.2698,9.7031
13836,4.6748,8.746,9.7843
13837,4.9423,9.2466,9.8931
13838,5.2311,9.7828,10.035
13839,5.5363,10.345,10.213
13840,5.8585,10.932,10.428
13841,6.1982,11.545,10.687
13842,6.5194,12.116,10.959
13843,6.8553,12.706,11.272
13844,7.2062,13.313,11.63
13845,7.5722,13.934,12.035
13846,7.9229,14.518,12.455
13847,8.2862,15.109,12.922
13848,8.6616,15.706,13.439
13849,9.0488,16.304,14.008
13850,9.4326,16.878,14.609
13851,9.826,17.445,15.264
13852,10.228,18.001,15.975
13853,10.637,18.539,16.743
13854,11.072,19.079,17.609
13855,11.512,19.587,18.54
13856,11.955,20.054,19.534
13857,12.397,20.471,20.591
13858,12.788,20.794,21.58
13859,13.174,21.064,22.613
13860,13.553,21.276,23.687
13861,13.922,21.423,24.797
13862,14.233,21.493,25.783
13863,14.532,21.506,26.787
13864,14.818,21.459,27.806
13865,15.089,21.349,28.834
13866,15.312,21.2,29.734
13867,15.52,20.999,30.632
13868,15.713,20.746,31.525
13869,15.889,20.44,32.406
13870,16.038,20.105,33.221
13871,16.17,19.724,34.018
13872,16.283,19.298,34.794
13873,16.377,18.828,35.545
13874,16.45,18.331,36.247
13875,16.503,17.796,36.917
13876,16.536,17.226,37.555
13877,16.549,16.622,38.155
13878,16.542,16.03,38.681
13879,16.517,15.414,39.171
13880,16.473,14.777,39.622
13881,16.411,14.122,40.034
13882,16.337,13.509,40.376
13883,16.248,12.885,40.683
